Ingredient,Quantity
"beef rib back ribs bone-in ln  fat 0"" fat sel ckd brsd",200
"beef rib back ribs bone-in ln  fat 0"" fat all grds raw",200
"beef rib back ribs bone-in ln  fat 0"" fat choic raw",200
"beef rib back ribs bone-in ln  fat 0"" fat sel raw",200
"beef loin top sirlin petite rst bnls ln 0"" fat choc ckd rstd",200
"beef loin top sirloin petite rstfilet bnls ln 0"" fat chc rw",200
"beef loin top sirln cap stk bnls ln 18"" fat al grds ckd gld",200
"beef loin top sirlon cap stk bnls ln 18"" fat choic ckd grld",200
"beef loin top sirloin cap stek bnls ln 18"" fat sel ckd grld",200
"beef loin top sirloin cap stek bnls ln 18"" fat all grds raw",200
"beef loin top sirloin cap steak bnless ln 18"" fat choic raw",200
"beef loin top sirloin cap steak bnless ln 18"" fat sel raw",200
"beef top loin filet bnless ln 18"" fat all grds ckd grilled",200
"beef top loin filet bnless ln 18"" fat choic ckd grilled",200
"beef top loin filet bnless ln 18"" fat sel ckd grilled",200
"beef top loin petite rst bnlss ln 18"" fat all grds ckd rstd",200
"beef top loin petite rst bnless ln 18"" fat choic ckd rstd",200
"beef top loin petite rst bnless ln 18"" fat sel ckd rstd",200
"beef top loin petite rstfilet bnls ln 18"" fat all grds raw",200
"beef top loin petite roastfilet bnless ln 18"" fat choc raw",200
"beef top loin petite roastfilet bnless ln 18"" fat sel raw",200
"beef loin top sirloin filet bnls ln 0"" fat all grds ckd grld",200
"beef loin top sirloin filet bnless ln 0"" fat choic ckd grild",200
"beef loin top sirloin filet bnless ln 0"" fat sel ckd grilled",200
"beef loin top sirlon ptit rst bls ln 0"" fat al grds ckd rstd",200
"beef loin top sirloin petite rst bnls ln 0"" fat sel ckd rstd",200
"beef loin top srln petit rstfilt bnls ln 0"" fat al grds raw",200
"beef loin top sirlon petite rstfilet bnls ln 0"" fat sel raw",200
"beef ribeye petite roastfilet bnless ln 0"" fat all grds raw",200
"beef ribeye petite roastfilet bnless ln 0"" fat choic raw",200
"beef ribeye petite roastfilet bnless ln 0"" fat sel raw",200
"beef ribeye cap steak bnless ln 0"" fat all grds ckd grilled",200
"beef ribeye cap steak bnless ln 0"" fat choic ckd grilled",200
"beef ribeye cap steak bnless ln 0"" fat sel ckd grilled",200
"beef ribeye cap steak bnless ln 0"" fat all grds raw",200
"beef ribeye cap steak bnless ln 0"" fat choic raw",200
"beef ribeye cap steak bnless ln 0"" fat sel raw",200
"beef ribeye filet bnless ln 0"" fat all grds ckd grilled",200
"beef ribeye filet bnless ln 0"" fat choic ckd grilled",200
"beef ribeye filet bnless ln 0"" fat sel ckd grilled",200
"beef ribeye petite rst bnless ln 0"" fat all grds ckd rstd",200
"beef ribeye petite rst bnless ln 0"" fat choic ckd rstd",200
"beef ribeye petite rst bnless ln 0"" fat sel ckd rstd",200
"beef loin top srl cp stk bnls ln  ft 18"" ft algds ckd grld",200
"beef loin top srln cap stk bls ln  fat 18"" fat chc ckd gld",200
"beef loin top srln cap stk bls ln  fat 18"" fat sel ckd gld",200
"beef loin top sirln cap stk bnls ln  fat 18"" fat al gds rw",200
"beef loin top sirloin cap stk bnls ln  fat 18"" fat chc raw",200
"beef loin top sirloin cap stk bnls ln  fat 18"" fat sel raw",200
"beef top loin filet bnls ln  fat 18"" fat all grds ckd grld",200
"beef top loin filet bnless ln  fat 18"" fat choic ckd grild",200
"beef top loin filet bnless ln  fat 18"" fat sel ckd grilled",200
"beef top loin pet rst bnls ln  fat 18"" fat al gds ckd rstd",200
"beef top loin peti rst bnls ln  fat 18"" fat choic ckd rstd",200
"beef top loin petite rst bnls ln  fat 18"" fat sel ckd rstd",200
"beef top loin petit rstfilt bns ln  fat 18"" fat al grd rw",200
"beef top loin petite rstfilet bnls ln  fat 18"" fat chc rw",200
"beef top loin petite rstfilet bnls ln  fat 18"" fat sel rw",200
beef australian imp grass-fed ground 85 ln  15 fat raw,200
beef aus imp grss-fed loin tenderln stkrst bnless raw,200
beef aus imp wgu tenln stkrst bnless ln mrb scr 45 raw,200
beef australian imp grass-fed external fat raw,200
beef australian imp grass-fed seam fat raw,200
beef aus imp wagyu external fat aust marble score 45 raw,200
beef aust imp wagyu seam fat aust marble score 45 raw,200
beef aust imp wagyu external fat aust marble score 9 raw,200
beef australian imp wagyu seam fat aust marble score 9 raw,200
beef aus imp grss-fed tnderln stkrst bnless lnfat raw,200
beef aus imp grss-fed top loin stkrst bnless ln raw,200
beef au imp wgu tdln stkrst bnles ln  fat  mrb scr 45 raw,200
beef aus imp grss-fed  top loin stkrst bnless ln fat raw,200
beef aus imp grss-fd top sirln cp-off stkrst bnless ln raw,200
beef aus imp grss-fd ribeye stkrst lip-on bnless ln raw,200
beef aus imp grss-fd bttm rnd stkrst bnless ln raw,200
beef aus imp grss-fd rd tp rnd cap-off stkrst bnless ln raw,200
beef aus imp wgu loin tenln stkrst bnless ln  mrb scr 9 raw,200
beef aus imp wgu top ln stkrst bnless ln mrb scr 45 raw,200
beef aus imp wgu tp ln stkrst bnless ln marble score 9 raw,200
beef aus imp wgu smlendrib stkrst bnless  mrb scr 45 raw,200
beef aus imp wgu sml end rib stkrst bnless mrb scr 9 raw,200
beef aus imp grss-fd tp sirln cp-offstkrst bnles lnfat raw,200
beef aus imp grss-fd rbeye stkrst lip-on bnless lnfat raw,200
beef aus imp grss-fed bttm rnd stkrst bnless lnfat raw,200
beef aus imp grss-fd tp rndcap-off stkrst bnless lnfat raw,200
beef aus imp wgu tp ln stkrst bnles ln  fat mrb scr45 raw,200
beef aus imp wgu tp ln stkrst ln  fat marble score9 raw,200
beef aus imp wgu smledrib stkrst bnles lnfat mrbscr45 raw,200
beef aus imp wgu smledrib stkrst bnless lnfat mrb scr9 raw,200
beef au imp wgu tnln  stkrst bnless ln  fat  mrb scr 9 raw,200
"beef rnd top rnd steak bnless ln  fat 0"" fat all grds raw",200
"beef rnd top rnd steak bnless ln  fat 0"" fat choic raw",200
"beef rnd top rnd steak bnless ln  fat 0"" fat sel raw",200
"beef rnd top rnd rst bnless ln  fat 0"" fat all grds raw",200
"beef rnd top rnd rst bnless ln  fat 0"" fat choic raw",200
"beef rnd top rnd rst bnless ln  fat 0"" fat sel raw",200
"beef rnd eye of rnd rst bnless ln  fat 0"" fat all grds raw",200
"beef rnd eye of rnd rst bnless ln  fat 0"" fat choic raw",200
"beef rnd eye of rnd rst bnless ln  fat 0"" fat sel raw",200
"beef rnd eye of rnd steak bnless ln  ft 0"" fat all grds raw",200
"beef rnd eye of rnd steak bnless ln  fat 0"" fat choic raw",200
"beef rnd eye of rnd steak bnless ln  fat 0"" fat sel raw",200
"beef loin tenderloin rst bnless ln  fat 0"" fat all grds raw",200
"beef loin tenderloin rst bnless ln  fat 0"" fat choic raw",200
"beef loin tenderloin rst bnless ln  fat 0"" fat sel raw",200
"beef loin top loin stk bnls lip off ln  fat 0"" ft allgrd rw",200
"beef loin top loin stk bnls lip off ln  fat 0"" ft choic raw",200
"beef loin top loin steak bnls lip off ln  fat 0"" fat sel rw",200
"beef loin tenderloin steak bnless l  f 0"" fat all grds raw",200
"beef loin tenderloin steak bnless ln  fat 0"" fat choic raw",200
"beef loin tenderloin steak bnless ln  fat 0"" fat sel raw",200
"beef loin tndrln rst bnless l  f 0"" fat all grds ckd rstd",200
"beef loin tenderloin rst bnless l  f 0"" fat choic ckd rstd",200
"beef loin tenderloin rst bnless ln  fat 0"" fat sel ckd rstd",200
"beef rnd top rnd rst bnls lnfat 0"" fat allgrd ckd rstd",200
"beef rnd top rnd rst bnless ln  fat 0"" fat choic ckd rstd",200
"beef rnd top rnd rst bnless ln  fat 0"" fat sel ckd rstd",200
"beef rnd eye of rnd stk bnless l  f 0"" f a grds ckd grilled",200
"beef rnd eye of rd steak bnless l  f 0"" ft choic ck grlled",200
"beef rnd eye of rnd steak bnls ln  fat 0"" fat sel ckd grld",200
"beef rnd top rnd steak bnless ln 0"" fat all grds raw",200
"beef rnd top rnd steak bnless ln 0"" fat choic raw",200
"beef rnd top rnd steak bnless ln 0"" fat sel raw",200
"beef rnd top rnd rst bnless ln 0"" fat all grds raw",200
"beef rnd top rnd rst bnless ln 0"" fat choic raw",200
"beef rnd top rnd rst bnless ln 0"" fat sel raw",200
"beef rnd eye of rnd rst bnless ln 0"" fat all grds raw",200
"beef rnd eye of rnd rst bnless ln 0"" fat choic raw",200
"beef rnd eye of rnd rst bnless ln 0"" fat sel raw",200
"beef rnd eye of rnd steak bnless ln 0"" fat all grds raw",200
"beef rnd eye of rnd steak bnless ln 0"" fat choic raw",200
"beef rnd eye of rnd steak bnless ln 0"" fat sel raw",200
"beef loin tenderloin rst bnless ln 0"" fat all grds raw",200
"beef loin tenderloin rst bnless ln 0"" fat choic raw",200
"beef loin tenderloin rst bnless ln 0"" fat sel raw",200
"beef loin top loin stk bnls lip off ln 0"" fat all grds raw",200
"beef loin top loin steak bnless lip off ln 0"" fat choic raw",200
"beef loin top loin steak bnless lip off ln 0"" fat sel raw",200
"beef loin tenderloin steak bnless ln 0"" fat all grds raw",200
"beef loin tenderloin steak bnless ln 0"" fat choic raw",200
"beef loin tenderloin steak bnless ln 0"" fat sel raw",200
"beef loin tenderloin rst bnless ln 0"" fat all grds ckd rstd",200
"beef loin tenderloin rst bnless ln 0"" fat choic ckd rstd",200
"beef loin tenderloin rst ln bnless 0"" fat sel ckd rstd",200
"beef rnd top rnd rst bnless ln 0"" fat all grds ckd rstd",200
"beef rnd top rnd rst bnless ln 0"" fat choic ckd rstd",200
"beef rnd top rnd rst bnless ln 0"" fat sel ckd rstd",200
"beef rnd eye of rnd steak bnless ln 0"" ft a grds ckd grilled",200
"beef rnd eye of rnd steak bnless ln 0"" fat choic ckd grilled",200
"beef rnd eye of rnd steak bnless ln 0"" fat sel ckd grilled",200
"beef loin top loin steak bnless lip-on ln 18"" fat sel raw",200
"beef loin top loin steak bnless lip-on ln 18"" fat choic raw",200
"beef  ln  top ln stk  bneless lip-on  18"" fat all grdes raw",200
"beef ln tp ln steak bnless lip-on ln  fat 18"" fat sel raw",200
"beef ln tp ln stk bnless lipon ln  fat 18"" fat all grds rw",200
"beef ln tp ln stk bnless lipon l  f 18"" fat choic grilled",200
"beef ln tp ln stk bnless lipon l  f 18"" fat sel  ck grled",200
beef ln tp ln stk bnless lipon l  f 18 fat a grds  grilled,200
"beef lon tp lon stk bnlss lip-on ln 18"" fat chc ckd grilld",200
"beef ln top ln stk bnless lip-on ln 18"" fat sel ckd grilld",200
"beef ln top ln stk bnlss lip-on ln 18"" fat all grds  grlld",200
"beef loin tp ln stk bnless lip-on lf 18"" fat choic raw",200
beef nz imp bolar blade ln ckd fast rstd,200
beef nz imp bolar blade ln raw,200
beef nz imp brisket navel end ln ckd brsd,200
beef nz imp brisket navel end ln raw,200
beef nz imp brisket point end ln ckd brsd,200
beef nz imp brisket point end ln raw,200
beef nz imp chuck eye roll ln raw,200
beef nz imp chuck eye roll ln ckd brsd,200
beef nz imp cube roll ln ckd fast rstd,200
beef nz imp cube roll ln raw,200
beef nz imp eye rnd ln ckd slow rstd,200
beef nz imp eye rnd ln raw,200
beef nz imp flank ln ckd brsd,200
beef nz imp flank ln raw,200
beef nz imp flat ln ckd brsd,200
beef nz imp flat ln raw,200
beef nz imp var meats  by-products heart ckd bld,200
beef nz imp var meats  by-products heart raw,200
beef nz imp hind shin ln ckd brsd,200
beef nz imp hind shin ln raw,200
beef nz imp inside raw,200
beef nz imp intermuscular fat ckd,200
beef nz imp intermuscular fat raw,200
beef nz imp var meats  by-products kidney ckd bld,200
beef nz imp knuckle ckd fast fried,200
beef nz imp var meats  by-products kidney raw,200
beef nz imp var meats  by-products liver ckd bld,200
beef nz imp var meats  by-products liver raw,200
beef nz imp manufacturing bf ckd bld,200
beef nz imp manufacturing bf raw,200
beef nz imp oyster blade ln ckd brsd,200
beef nz imp oyster blade ln raw,200
beef nz imp ribs prep ckd fast rstd,200
beef nz imp ribs prep raw,200
beef nz imp rump centre ln ckd fast fried,200
beef nz imp striploin ln ckd fast fried,200
beef nz imp striploin ln raw,200
beef nz imp subcutaneous fat ckd,200
beef nz imp subcutaneous fat raw,200
beef nz imp sweetbread ckd bld,200
beef nz imp sweetbread raw,200
beef nz imp tenderloin ln ckd fast fried,200
beef nz imp oyster blade ln  fat raw,200
beef nz imp tenderloin ln raw,200
beef nz imp var meats  by-products tongue ckd bld,200
beef nz imp var meats  by-products tongue raw,200
beef nz imp var meats  by-products tripe ckd bld,200
beef nz imp var meats  by-products tripe unckd raw,200
beef nz imp bolar blade ln  fat ckd fast rstd,200
beef nz imp bolar blade ln  fat raw,200
beef nz imp brisket navel end ln  fat ckd brsd,200
beef nz imp brisket navel end ln  fat raw,200
beef nz imp brisket point end ln  fat ckd brsd,200
beef nz imp brisket point end ln  fat raw,200
beef nz imp chuck eye roll ln  fat ckd brsd,200
beef nz imp chuck eye roll ln  fat raw,200
beef nz imp cube roll ln  fat ckd fast rstd,200
beef nz imp cube roll ln  fat raw,200
beef nz imp eye rnd ln  fat ckd slow rstd,200
beef nz imp eye rnd ln  fat raw,200
beef nz imp flank ln  fat ckd brsd,200
beef nz imp flank ln  fat raw,200
beef nz imp flat ln  fat ckd brsd,200
beef nz imp flat ln  fat raw,200
beef nz imp hind shin ln  fat ckd brsd,200
beef nz imp hind shin ln  fat raw,200
beef nz imp oyster blade ln  fat ckd brsd,200
beef nz imp rump centre ln  fat ckd fast fried,200
beef nz imp rump centre ln raw,200
beef nz imp rump centre ln  fat raw,200
beef nz imp striploin ln  fat ckd fast fried,200
beef nz imp striploin ln  fat raw,200
beef nz imp tenderloin ln  fat ckd fast fried,200
beef nz imp tenderloin ln  fat raw,200
beef ground 93 ln meat  7 fat,200
beef ground 93 ln meat  7 fat patty ckd brld,200
beef ground 93 ln meat 7 fat patty ckd pan-broiled,200
beef ground 93 ln meat  7 fat loaf ckd bkd,200
beef ground 93 ln meat  7 fat crumbles ckd pan-browned,200
beef ground 97 ln meat  3 fat raw,200
beef ground 97 ln meat  3 fat patty ckd brld,200
beef ground 97 ln meat 3 fat patty ckd pan-broiled,200
beef ground 97 ln meat  3 fat loaf ckd bkd,200
beef ground 97 ln meat  3 fat crumbles ckd pan-browned,200
"beef comp of rtl cuts ln  fat 0"" fat all grds raw",200
"beef comp of rtl cuts ln 18"" fat all grds raw",200
"beef comp of rtl cuts ln 18"" fat all grds ckd",200
"beef comp of rtl cuts ln 0"" fat all grds raw",200
"beef comp of rtl cuts ln 18"" fat choic raw",200
"beef comp ln 18"" fat choic ckd",200
"beef comp of rtl cuts ln  fat 0"" fat choic raw",200
"beef comp of rtl cuts ln 0"" fat choic raw",200
"beef comp of rtl cuts ln 0"" fat sel raw",200
"beef comp of rtl cuts ln  fat 0"" fat sel raw",200
"beef comp of rtl cuts ln 18"" fat sel ckd",200
"beef comp of rtl cuts ln 18"" fat sel raw",200
usda commodity bf patties wvpp frz ckd,200
usda commodity bf ground bulkcoarse ground frz ckd,200
usda commodity bf patties (100) frz ckd,200
usda commodity bf patties wvpp frz raw,200
usda commodity bf patties (100) frz raw,200
usda commodity bf ground bulkcoarse ground frz raw,200
"beef chuck mock tender stk ln 0"" fat all grds ckd brld",200
"beef chuck top blade ln only to 0"" fat all grds ckd brld",200
"beef chuck clod rst ln 14"" fat all grds raw",200
"beef chuck clod rst ln 0"" fat all grds ckd rstd",200
"beef chuck clod rst ln only to 14"" fat all grds ckd rstd",200
"beef shldr steak bnless ln 0"" fat all grds ckd grilled",200
"beef chuck clod steak ln only to 14"" fat all grds ckd brsd",200
"beef chck mck tender stk ln  fat 0"" fat usda choic ckd brld",200
"beef chuck mock tender stk ln  fat 0"" fat usda sel ckd brld",200
"beef chuck top blade ln  fat 0"" fat choic ckd brld",200
"beef chuck top blade ln  fat 0"" fat sel ckd brld",200
"beef chuck clod rst ln  fat 0"" fat choic ckd rstd",200
"beef chuck clod rst ln  fat 0"" fat sel ckd rstd",200
"beef shldr steak bnless ln  fat 0"" fat choic ckd grilled",200
"beef shldr steak bnless ln  fat 0"" fat sel ckd grilled",200
"beef plate skirt steak ln  fat 0"" fat all grds ckd brld",200
"beef plate outside skirt ln  fat 0"" fat all grds ckd brld",200
"beef sirloin tri-tip stk ln  fat 0"" fat all grds ckd brld",200
"beef chuck mock tender stk ln  fat 0"" fat all grds ckd brld",200
"beef chuck top blade ln  fat 0"" fat all grds ckd brld",200
"beef chuck clod rst ln  fat 0"" fat all grds ckd rstd",200
"beef shldr steak bnless ln  fat 0"" fat all grds ckd grilled",200
beef ground 95 ln meat  5 fat raw,200
beef ground 95 ln meat  5 fat patty ckd brld,200
beef ground 95 ln meat  5 fat patty ckd pan-broiled,200
beef ground 95 ln meat  5 fat crumbles ckd pan-browned,200
beef ground 95 ln meat  5 fat loaf ckd bkd,200
beef ground 90 ln meat  10 fat raw,200
beef ground 90 ln meat  10 fat patty ckd brld,200
beef ground 90 ln meat  10 fat patty ckd pan-broiled,200
beef ground 90 ln meat  10 fat crumbles ckd pan-browned,200
beef ground 90 ln meat  10 fat loaf ckd bkd,200
beef ground 85 ln meat  15 fat raw,200
beef ground 85 ln meat  15 fat patty ckd brld,200
beef ground 85 ln meat  15 fat patty ckd pan-broiled,200
beef ground 85 ln meat  15 fat crumbles ckd pan-browned,200
beef ground 85 ln meat  15 fat loaf ckd bkd,200
beef ground 80 ln meat  20 fat raw,200
